The	0.00
woman	15.208165168762207
brought	10.088089942932129
the	3.074666976928711
sandwich	14.979523658752441
from	5.916560173034668
the	1.1226238012313843
kitchen	6.8813090324401855
tripped	22.591691970825195
on	6.2178635597229
the	1.2262449264526367
carpet	8.477821350097656
.	1.6569797992706299
<eos>	-0.0
The	0.00
captive	18.40828514099121
walked	14.93710994720459
into	3.8926875591278076
the	0.6851851344108582
dark	9.634744644165039
cave	10.02161979675293
tried	18.88383674621582
to	0.8463931083679199
escape	4.262485980987549
but	7.462218284606934
failed	6.719264984130859
.	2.984999418258667
<eos>	-0.0
The	0.00
prisoners	16.805177688598633
pounded	16.37224578857422
for	7.868201732635498
hours	8.727762222290039
and	3.60221004486084
hours	5.267056465148926
confessed	20.480987548828125
to	2.4802708625793457
crimes	11.02738094329834
they	6.3993449211120605
never	9.244235038757324
committed	5.007839202880859
.	0.6558441519737244
<eos>	-0.0
The	0.00
business	15.53799057006836
expanded	9.32648754119873
into	3.811150074005127
an	4.917769432067871
empire	6.4172797203063965
was	13.688567161560059
sold	10.221007347106934
for	4.975889682769775
billions	11.9575834274292
of	0.10658236593008041
dollars	0.744476318359375
.	2.5560214519500732
<eos>	-0.0
The	0.00
rats	19.193559646606445
consumed	13.183146476745605
rapidly	15.47285270690918
and	3.862976551055908
entirely	14.751415252685547
were	6.986626625061035
digested	12.615673065185547
in	4.008421897888184
the	1.0159415006637573
belly	13.990121841430664
of	2.2952730655670166
the	1.2358198165893555
cat	8.261950492858887
.	0.9031113386154175
<eos>	-0.0
The	0.00
lawyer	18.378278732299805
pledged	16.574399948120117
to	0.8642401695251465
complete	9.704560279846191
secrecy	16.496448516845703
was	11.942399024963379
discovered	7.603888988494873
to	5.157435417175293
have	2.613128662109375
broken	9.290260314941406
his	4.463857173919678
promise	7.250921249389648
.	1.5409854650497437
<eos>	-0.0
The	0.00
child	15.99951171875
neglected	19.963138580322266
in	5.5676798820495605
the	1.134208083152771
chaos	12.744111061096191
found	11.985785484313965
her	8.501214027404785
way	3.4622585773468018
back	3.5039358139038086
home	6.908139705657959
.	1.3868979215621948
<eos>	-0.0
The	0.00
horses	19.024389266967773
raced	12.555885314941406
past	10.808515548706055
the	0.6763138175010681
barn	11.25990104675293
fell	15.844070434570312
into	2.34325909614563
a	2.779327869415283
ditch	6.609603404998779
.	2.5344018936157227
<eos>	-0.0
The	0.00
artist	14.847970008850098
sketched	16.777700424194336
a	3.2920241355895996
hasty	15.634078025817871
portrait	8.5761079788208
was	13.632355690002441
impressed	12.598676681518555
with	2.6085751056671143
the	1.6900413036346436
work	5.651443004608154
.	2.814746379852295
<eos>	-0.0
The	0.00
car	16.111148834228516
steered	15.89407730102539
into	7.923091411590576
the	0.9720025658607483
garage	8.889854431152344
crashed	17.29364776611328
into	1.4145216941833496
a	1.4754842519760132
concrete	7.478866100311279
pillar	8.26988697052002
.	1.9439870119094849
<eos>	-0.0
The	0.00
campaign	15.586647033691406
intended	12.084345817565918
to	0.3107984662055969
be	4.097830295562744
very	9.4228515625
popular	4.065898418426514
was	8.676323890686035
still	9.46377182006836
unsuccessful	11.953829765319824
.	1.1005184650421143
<eos>	-0.0
The	0.00
student	15.6066312789917
composed	16.152244567871094
a	3.0128796100616455
carefully	12.309222221374512
worded	6.412400722503662
excuse	18.341352462768555
forgot	25.531721115112305
to	1.0685557126998901
give	5.990649223327637
it	3.6948235034942627
to	2.660886526107788
the	1.3265020847320557
teacher	6.289699554443359
.	1.6061456203460693
<eos>	-0.0
The	0.00
television	16.004980087280273
show	2.689419984817505
started	9.748505592346191
three	10.441421508789062
weeks	2.696631669998169
ago	7.792296886444092
was	11.72873306274414
cancelled	7.668082237243652
immediately	11.314387321472168
.	2.5593788623809814
<eos>	-0.0
The	0.00
boys	15.380524635314941
performed	11.433300971984863
an	6.024567604064941
unsolicited	14.01345443725586
favor	19.348758697509766
thanked	22.176116943359375
the	3.679556131362915
person	9.45009708404541
who	2.323438882827759
helped	7.391997337341309
them	1.9862672090530396
.	2.569239854812622
<eos>	-0.0
The	0.00
player	13.005585670471191
tossed	16.023090362548828
the	1.7312183380126953
plastic	12.484899520874023
<unk>	4.271244049072266
dropped	16.035600662231445
it	11.97643756866455
