The	0.00
woman	15.208165168762207
brought	10.088092803955078
the	3.0746653079986572
sandwich	13.339983940124512
from	6.018064975738525
the	1.0850738286972046
kitchen	6.6703009605407715
tripped	22.323286056518555
on	6.193118572235107
the	1.2384427785873413
carpet	8.445985794067383
.	1.6365160942077637
<eos>	-0.0
The	0.00
captive	18.40828514099121
walked	14.937110900878906
into	3.8926889896392822
the	0.6883672475814819
dark	9.82913875579834
cave	9.463766098022461
tried	18.976667404174805
to	0.8574402928352356
escape	4.583529949188232
but	7.483584880828857
failed	6.699123859405518
.	2.942624807357788
<eos>	-0.0
The	0.00
prisoners	16.805177688598633
pounded	16.37224578857422
for	7.868201732635498
hours	8.736360549926758
and	3.7386767864227295
hours	5.404638290405273
confessed	20.421815872192383
to	2.5373878479003906
crimes	12.052742958068848
they	6.355477809906006
never	9.208512306213379
committed	5.936127662658691
.	0.6429646015167236
<eos>	-0.0
The	0.00
business	15.53799057006836
expanded	9.32648754119873
into	3.811149835586548
an	4.980154991149902
empire	7.4518632888793945
was	13.59887981414795
sold	9.833484649658203
for	4.9290032386779785
billions	11.769887924194336
of	0.11150719225406647
dollars	0.8754984140396118
.	2.523080587387085
<eos>	-0.0
The	0.00
rats	19.193559646606445
consumed	13.183144569396973
rapidly	15.472853660583496
and	3.8834378719329834
entirely	14.853662490844727
were	6.936809062957764
digested	12.364483833312988
in	3.9941604137420654
the	1.0228382349014282
belly	14.016010284423828
of	2.296647787094116
the	1.238226056098938
cat	8.17712116241455
.	0.9050228595733643
<eos>	-0.0
The	0.00
lawyer	18.378278732299805
pledged	16.574399948120117
to	0.864240288734436
complete	9.623258590698242
secrecy	16.149282455444336
was	11.672990798950195
discovered	7.281843662261963
to	5.206747531890869
have	2.555459976196289
broken	9.394469261169434
his	4.386603832244873
promise	7.721573829650879
.	1.5590689182281494
<eos>	-0.0
The	0.00
child	15.99951171875
neglected	19.963136672973633
in	5.567678928375244
the	1.1908973455429077
chaos	13.257959365844727
found	11.726838111877441
her	8.131608963012695
way	3.418612480163574
back	3.7847259044647217
home	7.457093238830566
.	1.4098703861236572
<eos>	-0.0
The	0.00
horses	19.024389266967773
raced	12.55588436126709
past	10.808514595031738
the	0.6906492710113525
barn	10.508828163146973
fell	15.298036575317383
into	2.1577491760253906
a	2.7431955337524414
ditch	6.036548614501953
.	2.573059320449829
<eos>	-0.0
The	0.00
artist	14.847970008850098
sketched	16.777698516845703
a	3.2920241355895996
hasty	15.966294288635254
portrait	8.674614906311035
was	13.570225715637207
impressed	12.369743347167969
with	2.5293009281158447
the	1.639061689376831
work	6.0008463859558105
.	2.749537706375122
<eos>	-0.0
The	0.00
car	16.111148834228516
steered	15.89407730102539
into	7.923090934753418
the	1.0100812911987305
garage	10.150211334228516
crashed	17.995512008666992
into	1.5047677755355835
a	1.3210076093673706
concrete	8.060354232788086
pillar	8.184500694274902
.	1.9780466556549072
<eos>	-0.0
The	0.00
campaign	15.586647987365723
intended	12.084345817565918
to	0.3107984662055969
be	4.075740337371826
very	9.317649841308594
popular	3.7715959548950195
was	6.286725044250488
still	9.058055877685547
unsuccessful	11.482112884521484
.	1.089618444442749
<eos>	-0.0
The	0.00
student	15.6066312789917
composed	16.152244567871094
a	3.012878894805908
carefully	11.671102523803711
worded	6.866706371307373
excuse	18.6561222076416
forgot	25.385351181030273
to	1.112334966659546
give	6.146767616271973
it	3.6530680656433105
to	2.547497510910034
the	1.3389685153961182
teacher	6.968459129333496
.	1.6373393535614014
<eos>	-0.0
The	0.00
television	16.00497817993164
show	2.6894195079803467
started	9.748507499694824
three	10.441422462463379
weeks	2.465078115463257
ago	7.843939304351807
was	11.803841590881348
cancelled	8.284180641174316
immediately	11.524202346801758
.	2.4356160163879395
<eos>	-0.0
The	0.00
boys	15.380525588989258
performed	11.43330192565918
an	6.024569511413574
unsolicited	14.113077163696289
favor	18.80034065246582
thanked	22.525184631347656
the	3.6935575008392334
person	8.927656173706055
who	2.4649147987365723
helped	7.608488082885742
them	1.9684101343154907
.	2.5469229221343994
<eos>	-0.0
The	0.00
player	13.005584716796875
tossed	16.02309226989746
the	1.731217622756958
plastic	11.843718528747559
<unk>	4.14890718460083
dropped	16.15826988220215
it	11.906373977661133
