The	0.00
woman	15.208165168762207
brought	10.088089942932129
the	3.074666976928711
sandwich	13.546842575073242
from	5.904086112976074
the	1.136322021484375
kitchen	6.9148406982421875
tripped	21.020904541015625
on	6.07493257522583
the	1.329023838043213
carpet	8.373574256896973
.	1.7111310958862305
<eos>	-0.0
The	0.00
captive	18.40828514099121
walked	14.93710994720459
into	3.8926875591278076
the	0.7023971676826477
dark	9.704583168029785
cave	9.496671676635742
tried	17.23484230041504
to	0.7362237572669983
escape	4.7319111824035645
but	7.3083176612854
failed	6.765855312347412
.	3.0509142875671387
<eos>	-0.0
The	0.00
prisoners	16.805177688598633
pounded	16.37224578857422
for	7.868201732635498
hours	8.702903747558594
and	3.872910499572754
hours	5.595251560211182
confessed	19.837644577026367
to	2.594245672225952
crimes	12.298286437988281
they	4.747262477874756
never	9.42192554473877
committed	6.662909984588623
.	0.8031481504440308
<eos>	-0.0
The	0.00
business	15.53799057006836
expanded	9.32648754119873
into	3.811150074005127
an	4.9926981925964355
empire	7.6952619552612305
was	8.141915321350098
sold	10.150311470031738
for	4.957119464874268
billions	11.627490043640137
of	0.11942268908023834
dollars	0.7712408900260925
.	2.5715997219085693
<eos>	-0.0
The	0.00
rats	19.193559646606445
consumed	13.183146476745605
rapidly	15.47285270690918
and	4.008781909942627
entirely	15.082452774047852
were	6.107518196105957
digested	12.485161781311035
in	4.008350372314453
the	1.0208524465560913
belly	14.105782508850098
of	2.305607795715332
the	1.2421849966049194
cat	8.170166015625
.	0.9175674915313721
<eos>	-0.0
The	0.00
lawyer	18.378278732299805
pledged	16.574399948120117
to	0.8642401695251465
complete	9.740351676940918
secrecy	15.985373497009277
was	9.085722923278809
discovered	7.018589496612549
to	5.087884902954102
have	2.642913341522217
broken	9.362017631530762
his	4.396854877471924
promise	7.564211368560791
.	1.5541120767593384
<eos>	-0.0
The	0.00
child	15.99951171875
neglected	19.963138580322266
in	5.5676798820495605
the	1.1094274520874023
chaos	13.333807945251465
found	11.679045677185059
her	8.170793533325195
way	3.6245617866516113
back	3.862445592880249
home	7.695453643798828
.	1.5645776987075806
<eos>	-0.0
The	0.00
horses	19.024389266967773
raced	12.555885314941406
past	10.808515548706055
the	0.7524145841598511
barn	10.484676361083984
fell	12.973791122436523
into	2.2377827167510986
a	2.692172050476074
ditch	6.185104846954346
.	2.599478006362915
<eos>	-0.0
The	0.00
artist	14.847970008850098
sketched	16.777700424194336
a	3.2920241355895996
hasty	15.968517303466797
portrait	9.57243537902832
was	10.557263374328613
impressed	11.88034725189209
with	2.4212594032287598
the	1.6255488395690918
work	5.994685173034668
.	2.840952157974243
<eos>	-0.0
The	0.00
car	16.111148834228516
steered	15.89407730102539
into	7.923091411590576
the	1.0246502161026
garage	9.781457901000977
crashed	15.112366676330566
into	1.5537981986999512
a	1.2085117101669312
concrete	8.00936508178711
pillar	8.419214248657227
.	2.1109423637390137
<eos>	-0.0
The	0.00
campaign	15.586647033691406
intended	12.084345817565918
to	0.3107984662055969
be	4.059163570404053
very	9.343832969665527
popular	3.8915956020355225
was	5.803008556365967
still	9.010751724243164
unsuccessful	11.539925575256348
.	1.1103049516677856
<eos>	-0.0
The	0.00
student	15.6066312789917
composed	16.152244567871094
a	3.0128796100616455
carefully	11.70649528503418
worded	7.31158447265625
excuse	18.880990982055664
forgot	23.884620666503906
to	1.2886533737182617
give	6.0013227462768555
it	3.727672815322876
to	2.6499557495117188
the	1.4015955924987793
teacher	7.321331977844238
.	1.6842248439788818
<eos>	-0.0
The	0.00
television	16.004980087280273
show	2.689419984817505
started	9.748505592346191
three	10.441421508789062
weeks	2.5013861656188965
ago	7.6684160232543945
was	10.549427032470703
cancelled	8.395577430725098
immediately	11.441184997558594
.	2.4955291748046875
<eos>	-0.0
The	0.00
boys	15.380524635314941
performed	11.433300971984863
an	6.024567604064941
unsolicited	14.234894752502441
favor	18.609766006469727
thanked	22.205217361450195
the	3.4856626987457275
person	8.729951858520508
who	2.468400239944458
helped	7.55120849609375
them	1.9056951999664307
.	2.6007769107818604
<eos>	-0.0
The	0.00
player	13.005585670471191
tossed	16.023090362548828
the	1.7312183380126953
plastic	11.521882057189941
<unk>	4.252378940582275
dropped	15.30638599395752
it	10.171340942382812
