The	0.00
woman	15.208165168762207
brought	10.088092803955078
the	3.0746653079986572
sandwich	13.546843528747559
from	5.904085159301758
the	1.1363228559494019
kitchen	6.914843559265137
tripped	21.020904541015625
on	6.074932098388672
the	1.3290221691131592
carpet	8.373579978942871
.	1.7111303806304932
<eos>	-0.0
The	0.00
captive	18.40828514099121
walked	14.937110900878906
into	3.8926889896392822
the	0.7023975849151611
dark	9.704584121704102
cave	9.496673583984375
tried	17.234851837158203
to	0.7362251877784729
escape	4.731910228729248
but	7.308319091796875
failed	6.765854835510254
.	3.050907611846924
<eos>	-0.0
The	0.00
prisoners	16.805177688598633
pounded	16.37224578857422
for	7.868201732635498
hours	8.702900886535645
and	3.8729100227355957
hours	5.595251083374023
confessed	19.837646484375
to	2.5942444801330566
crimes	12.298287391662598
they	4.747265815734863
never	9.421927452087402
committed	6.662909984588623
.	0.8031466603279114
<eos>	-0.0
The	0.00
business	15.53799057006836
expanded	9.32648754119873
into	3.811149835586548
an	4.992697715759277
empire	7.69526481628418
was	8.141946792602539
sold	10.150310516357422
for	4.957119464874268
billions	11.62749195098877
of	0.11942268908023834
dollars	0.7712442874908447
.	2.571599006652832
<eos>	-0.0
The	0.00
rats	19.193559646606445
consumed	13.183144569396973
rapidly	15.472853660583496
and	4.008782386779785
entirely	15.082454681396484
were	6.1075215339660645
digested	12.485161781311035
in	4.0083489418029785
the	1.0208526849746704
belly	14.105782508850098
of	2.305604934692383
the	1.2421849966049194
cat	8.170164108276367
.	0.9175663590431213
<eos>	-0.0
The	0.00
lawyer	18.378278732299805
pledged	16.574399948120117
to	0.864240288734436
complete	9.740351676940918
secrecy	15.985374450683594
was	9.085758209228516
discovered	7.0185933113098145
to	5.08788537979126
have	2.6429128646850586
broken	9.362015724182129
his	4.396854877471924
promise	7.564213275909424
.	1.5541127920150757
<eos>	-0.0
The	0.00
child	15.99951171875
neglected	19.963136672973633
in	5.567678928375244
the	1.109426736831665
chaos	13.333808898925781
found	11.679047584533691
her	8.170795440673828
way	3.6245622634887695
back	3.8624441623687744
home	7.695454120635986
.	1.5645729303359985
<eos>	-0.0
The	0.00
horses	19.024389266967773
raced	12.55588436126709
past	10.808514595031738
the	0.7524140477180481
barn	10.484676361083984
fell	12.973808288574219
into	2.237781524658203
a	2.692173480987549
ditch	6.1851043701171875
.	2.599478244781494
<eos>	-0.0
The	0.00
artist	14.847970008850098
sketched	16.777698516845703
a	3.2920241355895996
hasty	15.968517303466797
portrait	9.572432518005371
was	10.557311058044434
impressed	11.880350112915039
with	2.4212591648101807
the	1.6255496740341187
work	5.994685649871826
.	2.840952157974243
<eos>	-0.0
The	0.00
car	16.111148834228516
steered	15.89407730102539
into	7.923090934753418
the	1.0246502161026
garage	9.781460762023926
crashed	15.1123685836792
into	1.5537993907928467
a	1.208512306213379
concrete	8.009366989135742
pillar	8.419212341308594
.	2.110941171646118
<eos>	-0.0
The	0.00
campaign	15.586647987365723
intended	12.084345817565918
to	0.3107984662055969
be	4.059162616729736
very	9.343832969665527
popular	3.891594171524048
was	5.803011894226074
still	9.010751724243164
unsuccessful	11.539923667907715
.	1.1103051900863647
<eos>	-0.0
The	0.00
student	15.6066312789917
composed	16.152244567871094
a	3.012878894805908
carefully	11.706493377685547
worded	7.311584949493408
excuse	18.88098907470703
forgot	23.884632110595703
to	1.2886521816253662
give	6.001324653625488
it	3.7276761531829834
to	2.649953603744507
the	1.401595115661621
teacher	7.321331024169922
.	1.6842236518859863
<eos>	-0.0
The	0.00
television	16.00497817993164
show	2.6894195079803467
started	9.748507499694824
three	10.441422462463379
weeks	2.501387119293213
ago	7.668420791625977
was	10.54946231842041
cancelled	8.39557933807373
immediately	11.441184997558594
.	2.4955294132232666
<eos>	-0.0
The	0.00
boys	15.380525588989258
performed	11.43330192565918
an	6.024569511413574
unsolicited	14.234896659851074
favor	18.609764099121094
thanked	22.205228805541992
the	3.485668420791626
person	8.729950904846191
who	2.468395948410034
helped	7.55120849609375
them	1.9056968688964844
.	2.6007773876190186
<eos>	-0.0
The	0.00
player	13.005584716796875
tossed	16.02309226989746
the	1.731217622756958
plastic	11.521883964538574
<unk>	4.252377986907959
dropped	15.306391716003418
it	10.171357154846191
